2026-03-17 18:17:39,802 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/automate/
2026-03-17 18:17:40,152 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://grow.google/computing/certificates/it-automation-python/
2026-03-17 18:17:40,226 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.microsoft.com/en-us/learning/certificate/professional-data-scientist-python/
2026-03-17 18:17:40,227 [INFO] main: is_valid_url: VALID (HEAD 200) - https://www.coursera.org/learn/python-data
2026-03-17 18:17:40,456 [INFO] main: is_valid_url: VALID (HEAD 200) - https://www.coursera.org/specializations/python
2026-03-17 18:17:40,913 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/python-crash-course/
2026-03-17 18:17:41,227 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/automate/
2026-03-17 18:17:42,103 [INFO] main: is_valid_url: INVALID (GET 404) - https://grow.google/computing/certificates/it-automation-python/
2026-03-17 18:17:42,229 [INFO] main: is_valid_url: VALID (HEAD 200) - https://www.ibm.com/services/learning/course/certification/python-programming
2026-03-17 18:17:42,573 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.microsoft.com/en-us/learning/certificate/professional-data-scientist-python/
2026-03-17 18:18:30,255 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 18:18:31,844 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/test-automation-frameworks-with-python/
2026-03-17 18:18:32,059 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/python-for-automation-testing/
2026-03-17 18:18:32,325 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/specializations/selenium-java
2026-03-17 18:18:33,307 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.freecodecamp.org/learn/mobile-front-end-development-with-reactnative/
2026-03-17 18:18:33,345 [INFO] main: is_valid_url: INVALID (HEAD 405) - https://www.ctse.org/certi%C3%A9
